Time,JUNCTION-16,JUNCTION-20,JUNCTION-30,JUNCTION-45,JUNCTION-90,JUNCTION-23,416-B
1.988904354267637120e-01,2.633111573099893121e+02,2.633152334704578834e+02,2.640504463810560196e+02,3.538782222136480868e+02,2.639714991140576785e+02,2.640350456434874218e+02,2.923539284217144427e+02
2.041243942537838141e-01,2.633111573099893121e+02,2.633152338915977566e+02,2.640504447904180552e+02,3.538782357282747739e+02,2.639715063803631097e+02,2.640350493004204964e+02,2.923538708515493454e+02
2.093583530808039161e-01,2.633111573099893121e+02,2.633152343126384949e+02,2.640504431997742927e+02,3.538782492429281206e+02,2.639715079698981981e+02,2.640350529580665579e+02,2.923538128960398126e+02
2.145923119078240182e-01,2.633111573099893121e+02,2.633152347336250614e+02,2.640504416091393409e+02,3.538782627575110951e+02,2.639715121889834677e+02,2.640350566210562420e+02,2.923537553250792485e+02
2.198262707348440925e-01,2.633111573099893121e+02,2.633152351543912459e+02,2.640504400184952374e+02,3.538782762721103836e+02,2.639715208419411283e+02,2.640350602846571064e+02,2.923536973694941707e+02
2.250602295618641946e-01,2.633111573099893121e+02,2.633152355753475717e+02,2.640504384278469843e+02,3.538782897867058637e+02,2.639715212550821093e+02,2.640350639537941788e+02,2.923536397978878654e+02
2.302941883888842967e-01,2.633111573099893121e+02,2.633152359960781723e+02,2.640504368372030513e+02,3.538783033012715009e+02,2.639715259283462387e+02,2.640350676233389891e+02,2.923535818424286390e+02
2.355281472159043987e-01,2.633111573099893121e+02,2.633152364166377879e+02,2.640504352465579814e+02,3.538783168158792591e+02,2.639715262009420940e+02,2.640350712980043113e+02,2.923535242701098014e+02
2.407621060429245008e-01,2.633111573099893121e+02,2.633152368372174124e+02,2.640504336559069429e+02,3.538783303304270476e+02,2.639715295121645795e+02,2.640350749735839031e+02,2.923534663145461536e+02
2.459960648699446029e-01,2.633111573099893121e+02,2.633152372577456504e+02,2.640504320652581782e+02,3.538783438449859773e+02,2.639715221533353997e+02,2.640350783541263127e+02,2.923534087414374767e+02
2.512300236969646772e-01,2.633111757840837299e+02,2.633152378086130625e+02,2.640504304746071398e+02,3.538783573595459870e+02,2.639715190452634488e+02,2.640350817277197848e+02,2.923533507859742144e+02
2.564639825239847792e-01,2.633111761733576941e+02,2.633152382022897768e+02,2.640504288839551918e+02,3.538783708741280520e+02,2.639715145372556435e+02,2.640350851064671360e+02,2.923532932124184640e+02
2.616979413510048813e-01,2.633111765626306351e+02,2.633152380294721979e+02,2.640504272932910226e+02,3.538783843886030809e+02,2.639715102742871977e+02,2.640350884856171092e+02,2.923532352568263946e+02
2.669319001780249834e-01,2.633111608430389197e+02,2.633152377811374549e+02,2.640504257026387904e+02,3.538783979031613285e+02,2.639715079768156443e+02,2.640350918703261982e+02,2.923531776823071482e+02
2.721658590050450854e-01,2.633111556682055721e+02,2.633152375330702739e+02,2.640504241119745075e+02,3.538784114176955313e+02,2.639714932343223950e+02,2.640350952555364756e+02,2.923531197267844277e+02
2.773998178320651875e-01,2.633111560735895864e+02,2.633152372847850415e+02,2.640504225213217637e+02,3.538784787928686342e+02,2.639714866744626534e+02,2.640350986458834086e+02,2.923530621518472685e+02
2.826337766590852896e-01,2.633111635789387037e+02,2.633152370365647243e+02,2.640504209306540133e+02,3.538784874688108744e+02,2.639714741117031167e+02,2.640351020370350170e+02,2.923530041961690813e+02
2.878677354861053916e-01,2.633111569704699377e+02,2.633152356855171092e+02,2.640504193399916630e+02,3.538784961446900184e+02,2.639714619938231976e+02,2.640351054334192895e+02,2.923529466204909113e+02
2.931016943131254937e-01,2.633111583383423522e+02,2.633152343314210952e+02,2.640504177493234579e+02,3.538786636082143104e+02,2.639714548179409803e+02,2.640351244360780356e+02,2.923528886648585967e+02
2.983356531401455958e-01,2.633111603553949180e+02,2.633152329774118243e+02,2.640504161586545138e+02,3.538788343263854586e+02,2.639714501610268940e+02,2.640351389459491998e+02,2.923528310885442920e+02
3.035696119671656423e-01,2.633111565408203205e+02,2.633152316233349097e+02,2.640504145679794874e+02,3.538790049441504948e+02,2.639714481621954860e+02,2.640351520895903832e+02,2.923527731329416497e+02
3.088035707941857444e-01,2.633111550694762855e+02,2.633152302693853812e+02,2.640504137011877219e+02,3.538791987387955942e+02,2.639714450415040687e+02,2.640351656101574349e+02,2.923527155558720665e+02
3.140375296212058465e-01,2.633111571158783022e+02,2.633152289151497598e+02,2.640504160470695183e+02,3.538791852321034526e+02,2.639714438208008573e+02,2.640351806234361334e+02,2.923526576002886941e+02
3.192714884482259485e-01,2.633111503233259327e+02,2.633152275612512767e+02,2.640504211386821112e+02,3.538791906095351578e+02,2.639714414642758697e+02,2.640351952593023839e+02,2.923526000225479606e+02
3.245054472752460506e-01,2.633111578200841905e+02,2.633152261548358979e+02,2.640504262351252009e+02,3.538792029336431710e+02,2.639714351683354607e+02,2.640352102753097938e+02,2.923525420669711252e+02
3.297394061022661527e-01,2.633111527856019620e+02,2.633152247419848209e+02,2.640504313320280403e+02,3.538792153820891144e+02,2.639714421782820750e+02,2.640352251060586468e+02,2.923524844884295817e+02
3.349733649292862547e-01,2.633111439865211310e+02,2.633152233288500952e+02,2.640504364337670040e+02,3.538791858954567147e+02,2.639714402873362360e+02,2.640352401562705040e+02,2.923524265330561889e+02
3.402073237563063568e-01,2.633111377537780413e+02,2.633152219159528613e+02,2.640504415361312454e+02,3.538791576874840530e+02,2.639714426075778420e+02,2.640352549441615224e+02,2.923523689537875043e+02
3.454412825833264589e-01,2.633111461174410124e+02,2.633152205030349933e+02,2.640504466432487334e+02,3.538791203583731431e+02,2.639714523817237364e+02,2.640352719975365972e+02,2.923523109981795756e+02
3.506752414103465609e-01,2.633111482885290116e+02,2.633152190899872380e+02,2.640504517510442497e+02,3.538790802759681355e+02,2.639714535434465574e+02,2.640352887454778852e+02,2.923522534184610322e+02
3.559092002373666630e-01,2.633111485871091872e+02,2.633152176772714483e+02,2.640504568635361125e+02,3.538791115462769881e+02,2.639714561886105457e+02,2.640353053046007972e+02,2.923521954628195090e+02
3.611431590643867651e-01,2.633111499408364580e+02,2.633152162642521148e+02,2.640504619764595304e+02,3.538791398209887120e+02,2.639714645131038537e+02,2.640353222465310523e+02,2.923521378824989938e+02
3.663771178914068671e-01,2.633111449171803997e+02,2.633152148512681947e+02,2.640504684578847332e+02,3.538791664442007345e+02,2.639714654634611293e+02,2.640353563194165645e+02,2.923520799268088695e+02
3.716110767184269137e-01,2.633111532861516935e+02,2.633152134384968690e+02,2.640504749073560333e+02,3.538791943792590473e+02,2.639714621124725795e+02,2.640353870272643348e+02,2.923520223457246061e+02
3.768450355454470158e-01,2.633111566373792130e+02,2.633152122689308499e+02,2.640504813612848807e+02,3.538792228706047354e+02,2.639714686484895765e+02,2.640354203423741524e+02,2.923519643901891527e+02
3.820789943724671178e-01,2.633111568083473344e+02,2.633152110951004374e+02,2.640504878160075464e+02,3.538792518731372638e+02,2.639714702400833062e+02,2.640354521859321153e+02,2.923519068083838306e+02
3.873129531994872199e-01,2.633111647422559258e+02,2.633152098215494448e+02,2.640504942755395632e+02,3.538792830251520058e+02,2.639714637051224031e+02,2.640354838409450053e+02,2.923518488527748218e+02
3.925469120265073220e-01,2.633111648775085314e+02,2.633152088255145031e+02,2.640505007354370832e+02,3.538793125865180969e+02,2.639714682154112779e+02,2.640355154998473495e+02,2.923517912702901071e+02
3.977808708535274240e-01,2.633111673534834836e+02,2.633152078175462520e+02,2.640505072004094700e+02,3.538792831595970938e+02,2.639714533677687314e+02,2.640355471600092301e+02,2.923517333148071771e+02
4.030148296805475261e-01,2.633111692613425134e+02,2.633152068095408822e+02,2.640505136656794321e+02,3.538792585516255258e+02,2.639714476211157717e+02,2.640355789262213762e+02,2.923516757316745043e+02
4.082487885075676282e-01,2.633111733677318398e+02,2.633152058104481057e+02,2.640505201360639944e+02,3.538792329665333227e+02,2.639714445092421329e+02,2.640356087477143205e+02,2.923516177758786512e+02
4.134827473345877302e-01,2.633111747690691118e+02,2.633152051746220081e+02,2.640505266068333299e+02,3.538792099318832811e+02,2.639714390630897469e+02,2.640356142883060784e+02,2.923515601921186544e+02
4.187167061616078323e-01,2.633111740743464679e+02,2.633152045396389553e+02,2.640505330822171572e+02,3.538792513782343576e+02,2.639714314743097816e+02,2.640356252157098425e+02,2.923515022366386802e+02
4.239506649886279344e-01,2.633111747304419623e+02,2.633152039046715913e+02,2.640505395031686362e+02,3.538792997429879961e+02,2.639714266113128360e+02,2.640356336898415179e+02,2.923514446520565571e+02
4.291846238156480364e-01,2.633111715960335459e+02,2.633152032695344360e+02,2.640505458335052822e+02,3.538793464167872571e+02,2.639714328794340759e+02,2.640356421304771857e+02,2.923513866964503904e+02
4.344185826426681385e-01,2.633111832461072481e+02,2.633152026345539412e+02,2.640505521629715417e+02,3.538793975287393323e+02,2.639714282770160025e+02,2.640356505381936358e+02,2.923513291114895196e+02
4.396525414696881850e-01,2.633111884007721528e+02,2.633152021360245953e+02,2.640505584971248823e+02,3.538794003411975950e+02,2.639714272029441418e+02,2.640356609450162182e+02,2.923512711557417560e+02
4.448865002967082871e-01,2.633111897511424218e+02,2.633152016557397133e+02,2.640505648318797967e+02,3.538794047466109305e+02,2.639714312253215667e+02,2.640356715053029006e+02,2.923512135699730834e+02
4.501204591237283892e-01,2.633111902679157197e+02,2.633152011660459380e+02,2.640505711714196195e+02,3.538794147546852855e+02,2.639714234072375234e+02,2.640356816023965507e+02,2.923511556145049326e+02
4.553544179507484913e-01,2.633111880797878257e+02,2.633152006754081071e+02,2.640505775115036045e+02,3.538794229549995976e+02,2.639714279204609397e+02,2.640356899508167317e+02,2.923510980279228306e+02
4.605883767777685933e-01,2.633111970376448880e+02,2.633152001845671180e+02,2.640505838562424969e+02,3.538794196464659194e+02,2.639714288395035737e+02,2.640357013093755540e+02,2.923510400725044178e+02
4.658223356047886954e-01,2.633111988370282006e+02,2.633151995564061849e+02,2.640505903510141934e+02,3.538794135636643432e+02,2.639714256638135339e+02,2.640357093594385560e+02,2.923509824851017811e+02
4.710562944318087975e-01,2.633112046594384310e+02,2.633151989278650831e+02,2.640505968471539404e+02,3.538794049005885540e+02,2.639714226911854098e+02,2.640357217903186324e+02,2.923509245297183270e+02
4.762902532588288995e-01,2.633112016209787498e+02,2.633151982993058482e+02,2.640506033436578832e+02,3.538793988657806722e+02,2.639714186624331091e+02,2.640357319593171610e+02,2.923508669419057924e+02
4.815242120858490016e-01,2.633112111379701901e+02,2.633151976706399751e+02,2.640506100502939262e+02,3.538794330386551223e+02,2.639714185595222489e+02,2.640357399227892756e+02,2.923508089863346413e+02
4.867581709128691037e-01,2.633112135298512158e+02,2.633151970419144163e+02,2.640506167525442152e+02,3.538794656656875190e+02,2.639714183068737157e+02,2.640357512857067377e+02,2.923507513978732959e+02
4.919921297398892057e-01,2.633112186930749203e+02,2.633151964133471665e+02,2.640506232572470822e+02,3.538795095023860995e+02,2.639714162637059189e+02,2.642801083750196653e+02,2.923507563500155015e+02
4.972260885669093078e-01,2.633112172066095695e+02,2.633151957609703686e+02,2.640506297681544083e+02,3.538795513713366176e+02,2.639714159308126682e+02,2.642801198503630644e+02,2.923507646654367136e+02
5.024600473939293543e-01,2.633112233785203671e+02,2.633151950257483236e+02,2.640506362836901530e+02,3.538795654560324238e+02,2.639714057900517901e+02,2.642799650506726152e+02,2.923507726217146114e+02
5.076940062209495119e-01,2.633112250514531070e+02,2.633151942937774947e+02,2.640506427997843275e+02,3.538795762184422529e+02,2.639714025143109097e+02,2.642800225414503643e+02,2.923507809439582843e+02
5.129279650479695585e-01,2.633112287547407959e+02,2.633151935444629430e+02,2.640506493205391507e+02,3.538795739371856826e+02,2.639714030247307051e+02,2.642798651833500685e+02,2.923507889079327242e+02
5.181619238749897161e-01,2.633112268723187981e+02,2.633151929951180250e+02,2.640506558417952760e+02,3.538795690952893551e+02,2.639714106876091364e+02,2.642798874355304974e+02,2.923507972370424568e+02
5.233958827020097626e-01,2.633112381926768535e+02,2.633151926216146990e+02,2.640506617330975700e+02,3.538795650160071773e+02,2.639714151353910552e+02,2.642797021179320609e+02,2.923508052083575421e+02
5.286298415290299202e-01,2.633112394015870450e+02,2.633151922112969032e+02,2.640506673292438222e+02,3.538795649391919937e+02,2.639714201329389311e+02,2.642797243106804785e+02,2.923508135443438505e+02
5.338638003560499667e-01,2.633112450051237374e+02,2.633151918026466092e+02,2.640506727621543064e+02,3.538795563096867340e+02,2.639714248981509854e+02,2.642795456805154117e+02,2.923508215234747354e+02
5.390977591830700133e-01,2.633112413289553615e+02,2.633151914574972352e+02,2.640506782529789689e+02,3.538795492971643739e+02,2.639714318898894021e+02,2.642795802328581090e+02,2.923508298658299509e+02
5.443317180100901709e-01,2.633112510398632367e+02,2.633151912539429418e+02,2.640506837562551254e+02,3.538795678759440193e+02,2.639714408666207532e+02,2.642794011308086510e+02,2.923508378524626892e+02
5.495656768371102174e-01,2.633112576900237514e+02,2.633151906974294434e+02,2.640506891889913845e+02,3.538795868427541222e+02,2.639714508897757241e+02,2.642794329252209877e+02,2.923508462018918976e+02
5.547996356641303750e-01,2.633112528507477919e+02,2.633151901822519676e+02,2.640506944904670377e+02,3.538796151798082406e+02,2.639714532955671871e+02,2.642792152680163440e+02,2.923508541960756588e+02
5.600335944911504216e-01,2.633112617573603984e+02,2.633151896202597300e+02,2.640506995519033353e+02,3.538796459621038935e+02,2.639714557786446676e+02,2.642792090731908274e+02,2.923508625520980786e+02
5.652675533181705791e-01,2.633112666199611454e+02,2.633151945934000082e+02,2.640507045023931028e+02,3.538796792118598660e+02,2.639714509821600927e+02,2.642789938986953189e+02,2.923508705538822596e+02
5.705015121451906257e-01,2.633112656657066282e+02,2.633151999917654393e+02,2.640507095525694581e+02,3.538796755386582049e+02,2.639714551670923584e+02,2.642789844947261599e+02,2.923508789166339739e+02
5.757354709722107833e-01,2.633112776841791174e+02,2.633152053711408485e+02,2.640507143015130964e+02,3.538796742646317171e+02,2.639714622561240844e+02,2.642787713022198091e+02,2.923508869258935192e+02
5.809694297992308298e-01,2.633112780380101867e+02,2.633152085610109339e+02,2.640507194671460525e+02,3.538797778769303477e+02,2.639714617450026708e+02,2.642787694337648645e+02,2.923508952954131246e+02
5.862033886262509874e-01,2.633112839407570505e+02,2.633152136950758972e+02,2.640507244410893009e+02,3.538798877357617130e+02,2.639714631283185327e+02,2.642785565011848234e+02,2.923509033124145162e+02
5.914373474532710340e-01,2.633112908640803198e+02,2.633152163149049443e+02,2.640507293011924617e+02,3.538800030081796990e+02,2.639714687287554966e+02,2.642785537618133844e+02,2.923509116890397195e+02
5.966713062802911915e-01,2.633112952518139878e+02,2.633152170251267989e+02,2.640507342086527842e+02,3.538801245642197841e+02,2.639714660078632278e+02,2.642783390268444919e+02,2.923509197130791222e+02
6.019052651073112381e-01,2.633112994722106919e+02,2.633152219985167903e+02,2.640507528610754662e+02,3.538801144199438795e+02,2.639714613593358195e+02,2.642783395774187056e+02,2.923509280960864771e+02
6.071392239343312847e-01,2.633113062150924861e+02,2.633152234156166855e+02,2.640507676670019350e+02,3.538801281174742144e+02,2.639714691828456807e+02,2.642781326308998473e+02,2.923509361277918970e+02
6.123731827613514422e-01,2.633113122972430347e+02,2.633152264081542171e+02,2.640507811470291131e+02,3.538801447640969968e+02,2.639714683666779820e+02,2.642781313689703211e+02,2.923509445176541135e+02
6.176071415883714888e-01,2.633113168724327693e+02,2.633152314620305106e+02,2.640507947539862244e+02,3.538801726084512325e+02,2.639714691389984864e+02,2.642779314450557990e+02,2.923509525569025413e+02
6.228411004153916464e-01,2.633113261841050985e+02,2.633152350027173725e+02,2.640508079636850880e+02,3.538801710564732730e+02,2.639714677544703250e+02,2.642779364244729550e+02,2.923509609534381184e+02
6.280750592424116929e-01,2.633113328628100476e+02,2.633152368521416520e+02,2.640508210142675125e+02,3.538801467390082962e+02,2.639714643490464141e+02,2.642777313535671624e+02,2.923509690000851720e+02
6.333090180694318505e-01,2.633113395302183335e+02,2.633152392746247301e+02,2.640508343964982600e+02,3.538801152958622538e+02,2.639714595898307721e+02,2.642777339987345613e+02,2.923509774034525890e+02
6.385429768964518971e-01,2.633113406951642901e+02,2.633152391430406283e+02,2.640508473256239199e+02,3.538800762143509360e+02,2.639714802308639037e+02,2.642775276036014702e+02,2.923509854575663098e+02
6.437769357234720546e-01,2.633113563736138190e+02,2.633152437155849270e+02,2.640508607790011411e+02,3.538800806974151669e+02,2.639714908711470116e+02,2.642775298393811454e+02,2.923509938673807369e+02
6.490108945504921012e-01,2.633113525804947130e+02,2.633152435089270966e+02,2.640508738626842842e+02,3.538801018198532802e+02,2.639715011987926232e+02,2.642773233882581394e+02,2.961305605798481793e+02
6.542448533775122588e-01,2.633113567412092380e+02,2.633152480727374609e+02,2.640508889740224276e+02,3.538801176893590537e+02,2.639715218134550696e+02,2.642773200585406244e+02,2.961303999007433276e+02
6.594788122045323053e-01,2.633113676530318799e+02,2.633152481461024763e+02,2.640509032181757902e+02,3.538801357730928885e+02,2.639715396986811697e+02,2.642771124136692151e+02,2.961303869857762834e+02
6.647127710315524629e-01,2.633113795330647235e+02,2.633152526636490620e+02,2.640509173423178595e+02,3.538801485935723576e+02,2.639715574485063030e+02,2.642771139555742366e+02,2.961302263142958395e+02
6.699467298585725095e-01,2.633113958984972101e+02,2.633152520993277790e+02,2.640509318586136374e+02,3.538801666458101636e+02,2.639715596904715653e+02,2.642769127970281033e+02,2.961302132405998577e+02
6.751806886855925560e-01,2.633113986577358219e+02,2.633152540884227619e+02,2.640509610821541173e+02,3.538801867669550347e+02,2.639715752436884486e+02,2.642769146271259615e+02,2.961300525766517353e+02
6.804146475126127136e-01,2.633114159229760958e+02,2.633152554517251929e+02,2.640509874427270915e+02,3.538802106004080770e+02,2.639715827220069855e+02,2.642767132184077923e+02,2.961300393448483987e+02
6.856486063396327602e-01,2.633114235647391297e+02,2.633152596777372878e+02,2.640510165658127448e+02,3.538801942765402373e+02,2.639715845978435027e+02,2.642767140649531825e+02,2.961298786885318464e+02
6.908825651666529177e-01,2.633114449010793692e+02,2.633152594320415574e+02,2.640510442961174817e+02,3.538801770275971421e+02,2.639715962951046322e+02,2.642765161699186365e+02,2.961298652988762115e+02
6.961165239936729643e-01,2.633114493115458004e+02,2.633152605705352585e+02,2.640510718571791813e+02,3.538801615868376871e+02,2.639715957986892363e+02,2.642765202367904749e+02,2.961297046498305008e+02
7.013504828206931219e-01,2.633114734978450997e+02,2.633152636470912284e+02,2.640510994337855095e+02,3.538801434637200600e+02,2.639716048343731813e+02,2.642763194577385661e+02,2.961296911023166558e+02
7.065844416477131684e-01,2.633114795040989975e+02,2.633152628688258687e+02,2.640511267223178606e+02,3.538801668132458076e+02,2.639716158630550922e+02,2.642763223995524982e+02,2.961295304607739354e+02
7.118184004747333260e-01,2.633114983372738607e+02,2.633152660026874514e+02,2.640511557168484273e+02,3.538802108882310904e+02,2.639716157088628279e+02,2.642761223817772702e+02,2.961295167561868311e+02
7.170523593017533726e-01,2.633115117084278154e+02,2.633152671049033415e+02,2.640511823540372802e+02,3.538802565453385114e+02,2.639716243366548838e+02,2.642761253686279019e+02,2.961293561222234985e+02
7.222863181287735301e-01,2.633115258765945441e+02,2.633152681975021778e+02,2.640511876820109478e+02,3.538803014296869378e+02,2.639716238414274017e+02,2.642759239898391002e+02,2.961295485206086369e+02
7.275202769557935767e-01,2.633115395864959964e+02,2.633152696489830191e+02,2.640511978808737581e+02,3.538803398604508743e+02,2.639716184419361298e+02,2.642759222236277878e+02,2.961296024821356809e+02
7.327542357828137343e-01,2.633115515068200807e+02,2.633152708663027397e+02,2.640512058708553127e+02,3.538803718461962831e+02,2.639716099087580119e+02,2.642757189040790422e+02,2.961298028016326498e+02
7.379881946098337808e-01,2.633115650702385437e+02,2.633152722830800485e+02,2.640512139668597911e+02,3.538804068248788326e+02,2.639716113919633358e+02,2.642757144170951733e+02,2.961298565219499892e+02
7.432221534368538274e-01,2.633115700968743340e+02,2.633152710942909493e+02,2.640512217381703408e+02,3.538804436861994986e+02,2.639716144519203453e+02,2.642755194270508809e+02,2.961300567201180911e+02
7.484561122638739850e-01,2.633115832702895887e+02,2.633152747153931159e+02,2.640512315362479399e+02,3.538804757075089356e+02,2.639715958652768677e+02,2.642755257420873249e+02,2.961301104911294146e+02
